text,label
"""decathlon really doesn't have quality anymore... - """"Selective clients"""" that's dumb, need 18 yrs to enter the store yeah""",0
Buy TECTRO air conditioners - Hello,1
"To sum up, no professionalism, deplorable service, order packed like rubbish by an 8 year old, worn and defective products, no communication between them, orders are not taken seriously.",0
Another message of dissatisfaction on... - Stop taking your former customers for fools!!!!!,0
Ordered online for over $700 of merchandise. After 1 month the package was still showing as not moving online.,0
Order on site decathlon to... - In May 2022 I bought a battery for my vae (350€).,1
Good stock I was able to get gloves and a top in my size,2
"Never seen such a catastrophic service ! Should have put a star, otherwise I would have put -5! Jigsaw ordered on July 17. Received after a month, without ever warning us that there might be a problem. Received ... in a relay 250 km from home. We warned them 3 times to change the delivery address ... Talk to a deaf man, he smiles at you.",0
Super,2
"To this day, after reading so many similar testimonials, I'm shocked and angry that this sign doesn't care about the world.",0
"de lo peor que he encontrado en el... - Salve,",1
"El pasado día 29 Nov de 2018 a las 14 h, me dirigí a recoger varios m2 de revestimiento y pavimento en ésta sección.",1
"After a few exchanges by phone and email my problem was solved by Auchan, the vegetable garden square received incomplete was finally refunded 2 weeks after delivery.",0
Impossible to cancel an order not... - Oferta no muy interesante,0
"He was disappointed, but ended up buying another one that he liked much less.In short, an effort to be made on updating in-store availability.",0
I ordered backpacks from decathlon on August 14th they were to be delivered on the 18th to date I still have not received anything from my account Has been debited I am sorry for this inconvenience it's shameful it's outrageous I will never order again with decathlon,0
And employees who look like bouldogue bragging about making money by ripping off customers!!! You'd think they were the ones saving money! SHAMEFUL SHAMEFUL TOURVILLE LA RIVIERE!,0
Decepciónante y desastroso Leroy Merlin -,1
Sapete bene che Leroy Merlin è un megastore ove è possibile acquistare veramente di tutto per il nostro fai da te.,1
HORRIBLE - Please publish,0
"Falta total de consideración al... - Hello,",1
I bought a Kinedo shower for my 86 year old mother and wanted the door to open on the faucet side for my mother's caregivers. the salesman contacted the manufacturer who said it was possible.,1
"The second time, the product ordered, supposedly in stock, was in fact not available. The price was very attractive but in fact fictitious. Call to customer service to cancel the order.  10 days later, the order has still not been cancelled and the refund has not been issued.",0
"The delivery person, Mondial relai, never came by even though an appointment had been made. Never contacted me.""",0
Ordered a backpack on June 8 - I am talking about first hand experience here.,1
Top,1
Unable to secure a pre-order. - The order went well (2 within a month).,0
"I placed an order for an awning on the internet on May 6th, an hour later I received a notification and realized that it was an old address, I immediately corrected my account but this in no way changed the address of my order. I send an email immediately to point out the error before the parcel leaves and get no reply. The next day I phone and am told that I have to deal with the post office because the parcel has left !!!!!!",0
"Loyal customer for years. Attentive and professional team, striving to advise effectively. Ask to create a loyalty card to take advantage of the best deals of the moment.",2
CHANGE SUPPLIER !!!! - Nº de pedido: 058-933658,1
Huge place with overall nice staff.,2
"After-sales service at issue - [quote]Hello,",0
"Excited I ordered a swimming pool on... - After two reminders, I still have no news...",2
"I blocked out my day. Until 5 p.m. (when I have a big problem with my wife's health, who is in a nursing home) and at 5 p.m. my son replaced me, at 8 p.m., when I came back there was still nothing. I thought there had been a delay in delivery, but that it would arrive on Monday.",0
The service on line is brilliant and the carrier who came to home this week good more than show these staff how you treat and talk to your customers.,2
Decathlon full on disappointment - As Decathlon doesn't offer any suitable review space for these services I post it here.,0
Sav good for nothing. - QUELLE INCOMPETENCE!!!,0
Delivery service for... - Attention Decathlon internet order and delivery: lamentable. A FUIR !,1
norauto charleville - I call them and they tell me to come back and drive on my rim (bravo for the advice),1
"""Good experience. They meet the deadline. Reparation of your vehicle in a short time. Perfection. Friendly people""",2
"""Infernal. Each withdrawal takes 30 minutes minimum while we are supposed to save time. You have to go around gardening, material, tools depending on what you want to recover because Leroy Merlin does not even take care of collecting everything for you. Ashamed!""",0
"No Stock !! But you have my Money - customer service is PAID for, the wait is endless.",2
Thief -,0
"I had set out to do a kitchen project. When I got to the department, I was greeted by an employee named Diana. She welcomed me very well, was clear, smiling, warm, and helped me with my project from A to Z. With this testimonial, I wanted to bear witness to her professionalism despite her young age. I congratulate Leroy Merlin for having employees like her. Thank you so much Diana!!!",2
"incompetent - Meeting with four people in the store, nobody says hello, the customer is invisible .bravo",0
"Thanks to Gilles for the welcome and for the advice on buying a bike, it shows pro and connoisseur, blind trust in what he offered me and I did well! Just to meet Gilles, go to Decathlon 😉",2
Refund - Then I received an e-mail telling me that delivery was postponed until October 10. With an offer to cancel my order.,0
Leroy Merlin is in decline! - He refuses to come to the house to pick it up.,0
"Deplorable - As it is, in a store they'd give 30-50% off.",0
"Conclusion: Boycott all products not sold by leroy merlin, beware it is not easy to avoid the mistake.",0
"El 3% de la compra, que ha sido de un montante total de 7742,53€ que aboné, me han devuelto el 3% de 4571€, es decir, 137,13€ frente qa los 232,28€ que debería recibir.",0
Ras,1
I went to the store to buy an interior door that they obviously didn't have because the only one available was damaged. I asked for a delivery and that's when the problem occurred: the door was probably used to hold a water heater so it was damaged.,0
